Name: Јаким Д Стојковски, Type: memorial, Latitude: 42.0001506, Longitude: 22.1778987, Region: Skopje Region
Name: Viničko Kale, Type: castle, Latitude: 41.8768098, Longitude: 22.5027575, Region: Eastern Region
Name: Нико Нестор-Дживджан, Type: memorial, Latitude: 41.1757975, Longitude: 20.6778798, Region: Southwestern Region
Name: Дрини дент, Type: memorial, Latitude: 41.1756353, Longitude: 20.6791018, Region: Southwestern Region
Name: 99.4-025, Type: locomotive, Latitude: 42.0080767, Longitude: 21.3631045, Region: Skopje Region
Name: 83-064, Type: locomotive, Latitude: 41.9780627, Longitude: 21.4618597, Region: Skopje Region
Name: Споменик „Солунски атентатори и Гемиџии“, Type: memorial, Latitude: 41.9964125, Longitude: 21.4328484, Region: Skopje Region
Name: Света Троица и Свети Ѓорѓија, Type: ruins, Latitude: 41.9538189, Longitude: 21.288822, Region: Skopje Region
Name: Голема Пеш, Type: archaeological_site, Latitude: 41.8117124, Longitude: 21.1617392, Region: Skopje Region
Name: Природонаучен Музеј, Type: museum, Latitude: 42.005709, Longitude: 21.4174425, Region: Skopje Region
Name: Манастир Св. Ѓорѓија, Type: place_of_worship, Latitude: 42.0690911, Longitude: 21.3001786, Region: Skopje Region
Name: Музеј на град Берово, Type: museum, Latitude: 41.7077548, Longitude: 22.8566138, Region: Eastern Region
Name: Манастир Св. Архангел Михаил, Type: place_of_worship, Latitude: 41.701039, Longitude: 22.859018, Region: Eastern Region
Name: Музеј Галерија Кавадарци, Type: museum, Latitude: 41.4343634, Longitude: 22.0163228, Region: Vardar Region
Name: Куќа на Робевци, Type: museum, Latitude: 41.112361, Longitude: 20.7961416, Region: Southwestern Region
Name: Споменик на Александар Македонски, Type: statue, Latitude: 41.9959035, Longitude: 21.4314474, Region: Skopje Region
Name: Св.Тројца, Type: place_of_worship, Latitude: 41.6350875, Longitude: 22.4677492, Region: Polog Region
Name: Museum Teracotta, Type: museum, Latitude: 41.8841902, Longitude: 22.5049622, Region: Eastern Region
Name: Црква Света Петка, Type: place_of_worship, Latitude: 40.9131005, Longitude: 20.7415162, Region: Southwestern Region
Name: Манастир Св. Андреј, Type: place_of_worship, Latitude: 41.9505936, Longitude: 21.2991931, Region: Skopje Region
Name: Св. Никола, Type: place_of_worship, Latitude: 41.951833, Longitude: 21.3042042, Region: Skopje Region
Name: Музеј на Дојран, Type: museum, Latitude: 41.1871817, Longitude: 22.7221034, Region: Eastern Region
Name: Филип II Македонски, Type: statue, Latitude: 41.9984602, Longitude: 21.4349949, Region: Skopje Region
Name: Св. Климент Охридски, Type: statue, Latitude: 41.9983057, Longitude: 21.4254968, Region: Skopje Region
Name: Скендербег, Type: statue, Latitude: 41.9993163, Longitude: 21.437162, Region: Skopje Region
Name: Museum of Wine, Type: museum, Latitude: 41.4085959, Longitude: 22.2447656, Region: Vardar Region
Name: Manastir Sveta Bogorodica, Type: place_of_worship, Latitude: 41.8289199, Longitude: 21.6864385, Region: Skopje Region
Name: Св. Стефан, Type: place_of_worship, Latitude: 41.0738678, Longitude: 20.8043628, Region: Southwestern Region
Name: Д-р Никола Незлобински, Type: museum, Latitude: 41.1805738, Longitude: 20.6776078, Region: Southwestern Region
Name: Manastir Sveti Jovan, Type: place_of_worship, Latitude: 41.8286581, Longitude: 21.6894737, Region: Skopje Region
Name: Спомен куќа на Страшо Пинџур, Type: museum, Latitude: 41.4184594, Longitude: 22.0181317, Region: Vardar Region
Name: City Museum, Type: museum, Latitude: 42.2020133, Longitude: 22.3348959, Region: Polog Region
Name: Манастир Св. Богородица Елеуса, Type: place_of_worship, Latitude: 41.4748537, Longitude: 22.5651714, Region: Eastern Region
Name: Манастир Св. Леонтиј, Type: place_of_worship, Latitude: 41.4505759, Longitude: 22.5902413, Region: Eastern Region
Name: Музеј на град Делчево, Type: museum, Latitude: 41.9664768, Longitude: 22.7729986, Region: Eastern Region
Name: Josip Broz Tito, Type: statue, Latitude: 41.9952169, Longitude: 21.426153, Region: Skopje Region
Name: Св. Јован Крстител, Type: place_of_worship, Latitude: 42.0758863, Longitude: 22.1831257, Region: Skopje Region
Name: Св. Кирил и Методиј, Type: statue, Latitude: 41.9977079, Longitude: 21.4339766, Region: Skopje Region
Name: Св. Климент Охридски и Наум Охридски Чудотворец, Type: statue, Latitude: 41.9975624, Longitude: 21.4341509, Region: Skopje Region
Name: Цар Самоил, Type: statue, Latitude: 41.9953917, Longitude: 21.4313414, Region: Skopje Region
Name: Даме Груев, Type: statue, Latitude: 41.9964949, Longitude: 21.4321474, Region: Skopje Region
Name: Јустинијан I, Type: statue, Latitude: 41.9968799, Longitude: 21.4323054, Region: Skopje Region
Name: Олимпија, Type: statue, Latitude: 41.9979046, Longitude: 21.4344182, Region: Skopje Region
Name: Св. Троица, Type: place_of_worship, Latitude: 41.006774, Longitude: 21.3415263, Region: Southwestern Region
Name: Свети Тројца Архиереи, Type: place_of_worship, Latitude: 41.0881175, Longitude: 20.8227937, Region: Southwestern Region
Name: Eтнолошки музеј, Type: museum, Latitude: 41.0240503, Longitude: 21.0506131, Region: Southwestern Region
Name: Гоце Делчев, Type: statue, Latitude: 41.9963577, Longitude: 21.4323793, Region: Skopje Region
Name: Museum of Galichnik's cultural heritage, Type: museum, Latitude: 41.5939237, Longitude: 20.652723, Region: Polog Region
Name: Споменик на Христо Узунов, Type: statue, Latitude: 41.9950349, Longitude: 21.4293515, Region: Skopje Region
Name: Galerija RA, Type: museum, Latitude: 41.9989569, Longitude: 21.3865879, Region: Skopje Region
Name: Museum Strumica, Type: museum, Latitude: 41.4354106, Longitude: 22.6364291, Region: Eastern Region
Name: Saint Joachim Osogovski, Type: place_of_worship, Latitude: 42.2089207, Longitude: 22.3621503, Region: Polog Region
Name: Vardarski Rid, Type: museum, Latitude: 41.1488082, Longitude: 22.5220207, Region: Eastern Region
Name: House of Lambeski, Type: museum, Latitude: 41.1123275, Longitude: 20.7970433, Region: Southwestern Region
